2025-10-11 15:23:56 EEST | INFO     | trading_bot | Database initialized at data/trading_bot.db
2025-10-11 15:24:32 EEST | INFO     | trading_bot |   [3/4] 🔄 ADAUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:32 EEST | INFO     | trading_bot | Downloading historical klines for ADAUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:31.352245+00:00 (1 days)
2025-10-11 15:24:32 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ADAUSDT 4h
2025-10-11 15:24:32 EEST | INFO     | trading_bot | Saved 0 klines for ADAUSDT 4h
2025-10-11 15:24:32 EEST | INFO     | trading_bot |   [4/4] 🔄 ADAUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:32 EEST | INFO     | trading_bot | Downloading historical klines for ADAUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:31.352245+00:00 (1 days)
2025-10-11 15:24:32 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ADAUSDT 1d
2025-10-11 15:24:32 EEST | INFO     | trading_bot | Saved 0 klines for ADAUSDT 1d
2025-10-11 15:24:32 EEST | INFO     | trading_bot | ✓ ADAUSDT loaded and ready for analysis
2025-10-11 15:24:32 EEST | INFO     | trading_bot | ✅ ADAUSDT ready for analysis (10 symbols analyzing)
2025-10-11 15:24:32 EEST | INFO     | trading_bot | [11/439] Checking XMRUSDT... (2.5%)
2025-10-11 15:24:32 EEST | INFO     | trading_bot |   [1/4] 🔄 XMRUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:32 EEST | INFO     | trading_bot | Downloading historical klines for XMRUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:32.783329+00:00 (1 days)
2025-10-11 15:24:33 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - XMRUSDT 15m
2025-10-11 15:24:33 EEST | INFO     | trading_bot | Saved 1 klines for XMRUSDT 15m
2025-10-11 15:24:33 EEST | INFO     | trading_bot |   [2/4] 🔄 XMRUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:33 EEST | INFO     | trading_bot | Downloading historical klines for XMRUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:32.783329+00:00 (1 days)
2025-10-11 15:24:33 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - XMRUSDT 1h
2025-10-11 15:24:33 EEST | INFO     | trading_bot | Saved 0 klines for XMRUSDT 1h
2025-10-11 15:24:33 EEST | INFO     | trading_bot |   [3/4] 🔄 XMRUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:33 EEST | INFO     | trading_bot | Downloading historical klines for XMRUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:32.783329+00:00 (1 days)
2025-10-11 15:24:33 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - XMRUSDT 4h
2025-10-11 15:24:33 EEST | INFO     | trading_bot | Saved 0 klines for XMRUSDT 4h
2025-10-11 15:24:33 EEST | INFO     | trading_bot |   [4/4] 🔄 XMRUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:33 EEST | INFO     | trading_bot | Downloading historical klines for XMRUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:32.783329+00:00 (1 days)
2025-10-11 15:24:34 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - XMRUSDT 1d
2025-10-11 15:24:34 EEST | INFO     | trading_bot | Saved 0 klines for XMRUSDT 1d
2025-10-11 15:24:34 EEST | INFO     | trading_bot | ✓ XMRUSDT loaded and ready for analysis
2025-10-11 15:24:34 EEST | INFO     | trading_bot | ✅ XMRUSDT ready for analysis (11 symbols analyzing)
2025-10-11 15:24:34 EEST | INFO     | trading_bot | [12/439] Checking DASHUSDT... (2.7%)
2025-10-11 15:24:34 EEST | INFO     | trading_bot |   [1/4] 🔄 DASHUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:34 EEST | INFO     | trading_bot | Downloading historical klines for DASHUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:34.203925+00:00 (1 days)
2025-10-11 15:24:34 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DASHUSDT 15m
2025-10-11 15:24:34 EEST | INFO     | trading_bot | Saved 1 klines for DASHUSDT 15m
2025-10-11 15:24:34 EEST | INFO     | trading_bot |   [2/4] 🔄 DASHUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:34 EEST | INFO     | trading_bot | Downloading historical klines for DASHUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:34.203925+00:00 (1 days)
2025-10-11 15:24:34 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DASHUSDT 1h
2025-10-11 15:24:34 EEST | INFO     | trading_bot | Saved 0 klines for DASHUSDT 1h
2025-10-11 15:24:35 EEST | INFO     | trading_bot |   [3/4] 🔄 DASHUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:35 EEST | INFO     | trading_bot | Downloading historical klines for DASHUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:34.203925+00:00 (1 days)
2025-10-11 15:24:35 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DASHUSDT 4h
2025-10-11 15:24:35 EEST | INFO     | trading_bot | Saved 0 klines for DASHUSDT 4h
2025-10-11 15:24:35 EEST | INFO     | trading_bot |   [4/4] 🔄 DASHUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:35 EEST | INFO     | trading_bot | Downloading historical klines for DASHUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:34.203925+00:00 (1 days)
2025-10-11 15:24:35 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DASHUSDT 1d
2025-10-11 15:24:35 EEST | INFO     | trading_bot | Saved 0 klines for DASHUSDT 1d
2025-10-11 15:24:35 EEST | INFO     | trading_bot | ✓ DASHUSDT loaded and ready for analysis
2025-10-11 15:24:35 EEST | INFO     | trading_bot | ✅ DASHUSDT ready for analysis (12 symbols analyzing)
2025-10-11 15:24:35 EEST | INFO     | trading_bot | [13/439] Checking ZECUSDT... (3.0%)
2025-10-11 15:24:35 EEST | INFO     | trading_bot |   [1/4] 🔄 ZECUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:35 EEST | INFO     | trading_bot | Downloading historical klines for ZECUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:35.649604+00:00 (1 days)
2025-10-11 15:24:35 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ZECUSDT 15m
2025-10-11 15:24:35 EEST | INFO     | trading_bot | Saved 1 klines for ZECUSDT 15m
2025-10-11 15:24:36 EEST | INFO     | trading_bot |   [2/4] 🔄 ZECUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:36 EEST | INFO     | trading_bot | Downloading historical klines for ZECUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:35.649604+00:00 (1 days)
2025-10-11 15:24:36 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ZECUSDT 1h
2025-10-11 15:24:36 EEST | INFO     | trading_bot | Saved 0 klines for ZECUSDT 1h
2025-10-11 15:24:36 EEST | INFO     | trading_bot |   [3/4] 🔄 ZECUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:36 EEST | INFO     | trading_bot | Downloading historical klines for ZECUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:35.649604+00:00 (1 days)
2025-10-11 15:24:36 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ZECUSDT 4h
2025-10-11 15:24:36 EEST | INFO     | trading_bot | Saved 0 klines for ZECUSDT 4h
2025-10-11 15:24:36 EEST | INFO     | trading_bot |   [4/4] 🔄 ZECUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:36 EEST | INFO     | trading_bot | Downloading historical klines for ZECUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:35.649604+00:00 (1 days)
2025-10-11 15:24:36 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ZECUSDT 1d
2025-10-11 15:24:36 EEST | INFO     | trading_bot | Saved 0 klines for ZECUSDT 1d
2025-10-11 15:24:36 EEST | INFO     | trading_bot | ✓ ZECUSDT loaded and ready for analysis
2025-10-11 15:24:36 EEST | INFO     | trading_bot | ✅ ZECUSDT ready for analysis (13 symbols analyzing)
2025-10-11 15:24:37 EEST | INFO     | trading_bot | [14/439] Checking XTZUSDT... (3.2%)
2025-10-11 15:24:37 EEST | INFO     | trading_bot |   [1/4] 🔄 XTZUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:37 EEST | INFO     | trading_bot | Downloading historical klines for XTZUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:37.095036+00:00 (1 days)
2025-10-11 15:24:37 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - XTZUSDT 15m
2025-10-11 15:24:37 EEST | INFO     | trading_bot | Saved 1 klines for XTZUSDT 15m
2025-10-11 15:24:37 EEST | INFO     | trading_bot |   [2/4] 🔄 XTZUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:37 EEST | INFO     | trading_bot | Downloading historical klines for XTZUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:37.095036+00:00 (1 days)
2025-10-11 15:24:37 EEST | INFO     | trading_bot | 📊 Loading: 13/439 (3.0%) | Queue: 0 ready | Ready: 13 symbols | Failed: 0 | 15 strategies | 0 signals | Rate: 5.1%
2025-10-11 15:24:37 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - XTZUSDT 1h
2025-10-11 15:24:37 EEST | INFO     | trading_bot | Saved 0 klines for XTZUSDT 1h
2025-10-11 15:24:37 EEST | INFO     | trading_bot |   [3/4] 🔄 XTZUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:37 EEST | INFO     | trading_bot | Downloading historical klines for XTZUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:37.095036+00:00 (1 days)
2025-10-11 15:24:38 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - XTZUSDT 4h
2025-10-11 15:24:38 EEST | INFO     | trading_bot | Saved 0 klines for XTZUSDT 4h
2025-10-11 15:24:38 EEST | INFO     | trading_bot |   [4/4] 🔄 XTZUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:38 EEST | INFO     | trading_bot | Downloading historical klines for XTZUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:37.095036+00:00 (1 days)
2025-10-11 15:24:38 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - XTZUSDT 1d
2025-10-11 15:24:38 EEST | INFO     | trading_bot | Saved 0 klines for XTZUSDT 1d
2025-10-11 15:24:38 EEST | INFO     | trading_bot | ✓ XTZUSDT loaded and ready for analysis
2025-10-11 15:24:38 EEST | INFO     | trading_bot | ✅ XTZUSDT ready for analysis (14 symbols analyzing)
2025-10-11 15:24:38 EEST | INFO     | trading_bot | [15/439] Checking BNBUSDT... (3.4%)
2025-10-11 15:24:38 EEST | INFO     | trading_bot |   [1/4] 🔄 BNBUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:38 EEST | INFO     | trading_bot | Downloading historical klines for BNBUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:38.574865+00:00 (1 days)
2025-10-11 15:24:38 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BNBUSDT 15m
2025-10-11 15:24:38 EEST | INFO     | trading_bot | Saved 1 klines for BNBUSDT 15m
2025-10-11 15:24:39 EEST | INFO     | trading_bot |   [2/4] 🔄 BNBUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:39 EEST | INFO     | trading_bot | Downloading historical klines for BNBUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:38.574865+00:00 (1 days)
2025-10-11 15:24:39 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BNBUSDT 1h
2025-10-11 15:24:39 EEST | INFO     | trading_bot | Saved 0 klines for BNBUSDT 1h
2025-10-11 15:24:39 EEST | INFO     | trading_bot |   [3/4] 🔄 BNBUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:39 EEST | INFO     | trading_bot | Downloading historical klines for BNBUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:38.574865+00:00 (1 days)
2025-10-11 15:24:39 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BNBUSDT 4h
2025-10-11 15:24:39 EEST | INFO     | trading_bot | Saved 0 klines for BNBUSDT 4h
2025-10-11 15:24:39 EEST | INFO     | trading_bot |   [4/4] 🔄 BNBUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:39 EEST | INFO     | trading_bot | Downloading historical klines for BNBUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:38.574865+00:00 (1 days)
2025-10-11 15:24:39 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BNBUSDT 1d
2025-10-11 15:24:39 EEST | INFO     | trading_bot | Saved 0 klines for BNBUSDT 1d
2025-10-11 15:24:39 EEST | INFO     | trading_bot | ✓ BNBUSDT loaded and ready for analysis
2025-10-11 15:24:39 EEST | INFO     | trading_bot | ✅ BNBUSDT ready for analysis (15 symbols analyzing)
2025-10-11 15:24:40 EEST | INFO     | trading_bot | [16/439] Checking ATOMUSDT... (3.6%)
2025-10-11 15:24:40 EEST | INFO     | trading_bot |   [1/4] 🔄 ATOMUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:40 EEST | INFO     | trading_bot | Downloading historical klines for ATOMUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:40.063503+00:00 (1 days)
2025-10-11 15:24:40 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ATOMUSDT 15m
2025-10-11 15:24:40 EEST | INFO     | trading_bot | Saved 1 klines for ATOMUSDT 15m
2025-10-11 15:24:40 EEST | INFO     | trading_bot |   [2/4] 🔄 ATOMUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:40 EEST | INFO     | trading_bot | Downloading historical klines for ATOMUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:40.063503+00:00 (1 days)
2025-10-11 15:24:40 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ATOMUSDT 1h
2025-10-11 15:24:40 EEST | INFO     | trading_bot | Saved 0 klines for ATOMUSDT 1h
2025-10-11 15:24:40 EEST | INFO     | trading_bot |   [3/4] 🔄 ATOMUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:40 EEST | INFO     | trading_bot | Downloading historical klines for ATOMUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:40.063503+00:00 (1 days)
2025-10-11 15:24:41 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ATOMUSDT 4h
2025-10-11 15:24:41 EEST | INFO     | trading_bot | Saved 0 klines for ATOMUSDT 4h
2025-10-11 15:24:41 EEST | INFO     | trading_bot |   [4/4] 🔄 ATOMUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:41 EEST | INFO     | trading_bot | Downloading historical klines for ATOMUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:40.063503+00:00 (1 days)
2025-10-11 15:24:41 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ATOMUSDT 1d
2025-10-11 15:24:41 EEST | INFO     | trading_bot | Saved 0 klines for ATOMUSDT 1d
2025-10-11 15:24:41 EEST | INFO     | trading_bot | ✓ ATOMUSDT loaded and ready for analysis
2025-10-11 15:24:41 EEST | INFO     | trading_bot | ✅ ATOMUSDT ready for analysis (16 symbols analyzing)
2025-10-11 15:24:41 EEST | INFO     | trading_bot | [17/439] Checking ONTUSDT... (3.9%)
2025-10-11 15:24:41 EEST | INFO     | trading_bot |   [1/4] 🔄 ONTUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:41 EEST | INFO     | trading_bot | Downloading historical klines for ONTUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:41.520679+00:00 (1 days)
2025-10-11 15:24:41 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ONTUSDT 15m
2025-10-11 15:24:41 EEST | INFO     | trading_bot | Saved 1 klines for ONTUSDT 15m
2025-10-11 15:24:41 EEST | INFO     | trading_bot |   [2/4] 🔄 ONTUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:41 EEST | INFO     | trading_bot | Downloading historical klines for ONTUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:41.520679+00:00 (1 days)
2025-10-11 15:24:42 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ONTUSDT 1h
2025-10-11 15:24:42 EEST | INFO     | trading_bot | Saved 0 klines for ONTUSDT 1h
2025-10-11 15:24:42 EEST | INFO     | trading_bot |   [3/4] 🔄 ONTUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:42 EEST | INFO     | trading_bot | Downloading historical klines for ONTUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:41.520679+00:00 (1 days)
2025-10-11 15:24:42 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ONTUSDT 4h
2025-10-11 15:24:42 EEST | INFO     | trading_bot | Saved 0 klines for ONTUSDT 4h
2025-10-11 15:24:42 EEST | INFO     | trading_bot |   [4/4] 🔄 ONTUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:42 EEST | INFO     | trading_bot | Downloading historical klines for ONTUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:41.520679+00:00 (1 days)
2025-10-11 15:24:42 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ONTUSDT 1d
2025-10-11 15:24:42 EEST | INFO     | trading_bot | Saved 0 klines for ONTUSDT 1d
2025-10-11 15:24:42 EEST | INFO     | trading_bot | ✓ ONTUSDT loaded and ready for analysis
2025-10-11 15:24:42 EEST | INFO     | trading_bot | ✅ ONTUSDT ready for analysis (17 symbols analyzing)
2025-10-11 15:24:42 EEST | INFO     | trading_bot | [18/439] Checking IOTAUSDT... (4.1%)
2025-10-11 15:24:42 EEST | INFO     | trading_bot |   [1/4] 🔄 IOTAUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:42 EEST | INFO     | trading_bot | Downloading historical klines for IOTAUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:42.951491+00:00 (1 days)
2025-10-11 15:24:43 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - IOTAUSDT 15m
2025-10-11 15:24:43 EEST | INFO     | trading_bot | Saved 1 klines for IOTAUSDT 15m
2025-10-11 15:24:43 EEST | INFO     | trading_bot |   [2/4] 🔄 IOTAUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:43 EEST | INFO     | trading_bot | Downloading historical klines for IOTAUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:42.951491+00:00 (1 days)
2025-10-11 15:24:43 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - IOTAUSDT 1h
2025-10-11 15:24:43 EEST | INFO     | trading_bot | Saved 0 klines for IOTAUSDT 1h
2025-10-11 15:24:43 EEST | INFO     | trading_bot |   [3/4] 🔄 IOTAUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:43 EEST | INFO     | trading_bot | Downloading historical klines for IOTAUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:42.951491+00:00 (1 days)
2025-10-11 15:24:44 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - IOTAUSDT 4h
2025-10-11 15:24:44 EEST | INFO     | trading_bot | Saved 0 klines for IOTAUSDT 4h
2025-10-11 15:24:44 EEST | INFO     | trading_bot |   [4/4] 🔄 IOTAUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:24:44 EEST | INFO     | trading_bot | Downloading historical klines for IOTAUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:24:42.951491+00:00 (1 days)
2025-10-11 15:24:44 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - IOTAUSDT 1d
2025-10-11 15:24:44 EEST | INFO     | trading_bot | Saved 0 klines for IOTAUSDT 1d
2025-10-11 15:24:44 EEST | INFO     | trading_bot | ✓ IOTAUSDT loaded and ready for analysis
2025-10-11 15:24:44 EEST | INFO     | trading_bot | ✅ IOTAUSDT ready for analysis (18 symbols analyzing)
2025-10-11 15:24:44 EEST | INFO     | trading_bot | [19/439] Checking BATUSDT... (4.3%)
2025-10-11 15:24:44 EEST | INFO     | trading_bot |   [1/4] 🔄 BATUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:24:44 EEST | INFO     | trading_bot | Downloading historical klines for BATUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:24:44.428756+00:00 (1 days)
2025-10-11 15:24:44 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BATUSDT 15m
