2025-10-15 08:08:15 EEST | INFO     | 🔍 АНАЛИЗ: RUNEUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:08:16 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:09:46 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:09:46 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:09:46 EEST | DEBUG    |     ❌ Объем низкий: 0.22x < 0.72x (адаптивный)
2025-10-15 08:09:46 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:09:46 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:09:46 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (19.3 < 20)
2025-10-15 08:09:46 EEST | DEBUG    |     ✅ Пробой SHORT найден на баре -15: ADX=20.7, volume 2.4x
2025-10-15 08:09:46 EEST | DEBUG    |     📊 Пробой SHORT с ADX=20.7, уровень 22.5800
2025-10-15 08:09:46 EEST | DEBUG    |     📊 Пробой найден: SHORT на уровне 22.5800, ATR=0.1140
2025-10-15 08:09:46 EEST | DEBUG    |     📊 Зона ретеста: [22.5458, 22.6142], текущая цена: 22.6810
2025-10-15 08:09:46 EEST | DEBUG    |     ❌ Цена НЕ касалась зоны ретеста [22.5458, 22.6142] за последние 5 баров
2025-10-15 08:09:46 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:09:46 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:09:46 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:09:46 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:09:46 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:09:55 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:09:55 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:09:55 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:09:55 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:09:55 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:09:55 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:10:03 EEST | DEBUG    |     ❌ Объем низкий: 0.74x < 1.5x
2025-10-15 08:10:03 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:10:03 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:10:03 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:10:03 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:10:03 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:10:03 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:10:03 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:10:03 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:10:03 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:10:04 EEST | INFO     | 
================================================================================
2025-10-15 08:10:04 EEST | INFO     | 🔍 АНАЛИЗ: NEARUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:10:05 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:10:05 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:10:05 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:10:05 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:10:05 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:10:05 EEST | DEBUG    |     ❌ Объем низкий: 0.21x < 0.72x (адаптивный)
2025-10-15 08:10:05 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:10:05 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (16.1 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (16.6 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (17.2 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (17.0 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (16.3 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (16.8 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (17.2 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (17.0 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (16.6 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (15.8 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (15.8 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (15.9 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (14.8 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (13.8 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (13.2 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (13.7 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (14.1 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (13.7 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (13.3 < 20)
2025-10-15 08:10:05 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 08:10:05 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:10:05 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:10:05 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:10:05 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:10:05 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:10:13 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:10:13 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:10:13 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:10:13 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:10:13 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:10:13 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:10:21 EEST | DEBUG    |     ❌ Объем низкий: 0.87x < 1.5x
2025-10-15 08:10:21 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:10:21 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:10:21 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:10:21 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:10:21 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:10:21 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:10:21 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:10:21 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:10:21 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:10:22 EEST | INFO     | 
================================================================================
2025-10-15 08:10:22 EEST | INFO     | 🔍 АНАЛИЗ: AAVEUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:10:24 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:10:24 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:10:24 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:10:24 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:10:24 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:10:24 EEST | DEBUG    |     ❌ Объем низкий: 0.20x < 0.72x (адаптивный)
2025-10-15 08:10:24 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:10:24 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (12.4 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (11.7 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (11.2 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (10.5 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (10.0 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (10.4 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (10.8 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (10.3 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (9.8 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (9.9 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (10.5 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (11.0 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (10.7 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (10.2 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (9.7 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (9.9 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (10.0 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (9.5 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (9.1 < 20)
2025-10-15 08:10:24 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 08:10:24 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:10:24 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:10:24 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:10:24 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:10:24 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:10:32 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:10:32 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:10:32 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:10:32 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:10:32 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:10:32 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:10:40 EEST | DEBUG    |     ❌ Объем низкий: 1.18x < 1.5x
2025-10-15 08:10:40 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:10:40 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:10:40 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:10:40 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:10:40 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:10:40 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:10:40 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:10:40 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:10:40 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:10:41 EEST | INFO     | 
================================================================================
2025-10-15 08:10:41 EEST | INFO     | 🔍 АНАЛИЗ: FILUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:10:41 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:10:41 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:10:41 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:10:41 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:10:41 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:10:41 EEST | DEBUG    |     ❌ Объем низкий: 0.19x < 0.72x (адаптивный)
2025-10-15 08:10:41 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:10:41 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:10:41 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (9.9 < 20)
2025-10-15 08:10:41 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (10.1 < 20)
2025-10-15 08:10:41 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (10.3 < 20)
2025-10-15 08:10:41 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (9.9 < 20)
2025-10-15 08:10:41 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (9.4 < 20)
2025-10-15 08:10:41 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (10.3 < 20)
2025-10-15 08:10:41 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (11.2 < 20)
2025-10-15 08:10:41 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (11.1 < 20)
